assembly_accession	access_url
GCA_002372975.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Strix_occidentalis_caurina__northern_spotted_owl__HLstrOccCau2__GCA_002372975.2/query_annotation.gff.gz
GCA_002592135.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Anser_brachyrhynchus__Pink-footed_goose__HLansBra1__GCA_002592135.1/query_annotation.gff.gz
GCA_002631895.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Agapornis_roseicollis__peach-faced_lovebird__HLagaRos1__GCA_002631895.1/query_annotation.gff.gz
GCA_002743455.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Anas_platyrhynchos_platyrhynchos__common_mallard__HLanaPla2__GCA_002743455.1/query_annotation.gff.gz
GCA_002849675.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Acridotheres_javanicus__Javan_myna__HLacrJav1__GCA_002849675.1/query_annotation.gff.gz
GCA_002870145.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Psittacula_krameri__Rose-ringed_parakeet__HLpsiKra1__GCA_002870145.1/query_annotation.gff.gz
GCA_002901205.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Cyanistes_caeruleus__blue_tit__HLcyaCae1__GCA_002901205.1/query_annotation.gff.gz
GCA_002909625.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Bambusicola_thoracicus__Chinese_bamboo-partridge__HLbamTho1__GCA_002909625.1/query_annotation.gff.gz
GCA_003031625.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Empidonax_traillii__willow_flycatcher__HLempTra1__GCA_003031625.1/query_annotation.gff.gz
GCA_003259725.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Athene_cunicularia__burrowing_owl__HLathCun1__GCA_003259725.1/query_annotation.gff.gz
GCA_003264655.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Spheniscus_mendiculus__Galapagos_penguin__HLsphMen2__GCA_003264655.1/query_annotation.gff.gz
GCA_003286495.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Hemignathus_virens__Hawaii_amakihi__HLhemVir1__GCA_003286495.1/query_annotation.gff.gz
GCA_003342815.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Eudromia_elegans__elegant_crested-tinamou__HLeudEle1__GCA_003342815.1/query_annotation.gff.gz
GCA_003342835.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Pterocnemia_pennata__lesser_rhea__HLptePen1__GCA_003342835.1/query_annotation.gff.gz
GCA_003342845.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Nothoprocta_perdicaria__Chilean_tinamou__HLnotPer1__GCA_003342845.1/query_annotation.gff.gz
GCA_003342895.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Casuarius_casuarius__southern_cassowary__HLcasCas1__GCA_003342895.1/query_annotation.gff.gz
GCA_003342915.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Crypturellus_cinnamomeus__Thicket_tinamou__HLcryCin1__GCA_003342915.1/query_annotation.gff.gz
GCA_003342965.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Apteryx_owenii__little_spotted_kiwi__HLaptOwe1__GCA_003342965.1/query_annotation.gff.gz
GCA_003342985.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Apteryx_haastii__Great_spotted_kiwi__HLaptHaa1__GCA_003342985.1/query_annotation.gff.gz
GCA_003343005.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Rhea_americana__greater_rhea__HLrheAme1__GCA_003343005.1/query_annotation.gff.gz
GCA_003343035.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Apteryx_rowi__Okarito_brown_kiwi__HLaptRow1__GCA_003343035.1/query_annotation.gff.gz
GCA_003400225.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Chlamydotis_undulata_undulata__Houbara_bustard__HLchlUndUnd1__GCA_003400225.2/query_annotation.gff.gz
GCA_003413605.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Chrysolophus_pictus__golden_pheasant__HLchrPic1__GCA_003413605.1/query_annotation.gff.gz
GCA_003426825.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Eopsaltria_australis__eastern_yellow_robin__HLeopAus1__GCA_003426825.1/query_annotation.gff.gz
GCA_003435085.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Syrmaticus_mikado__Mikado_pheasant__HLsyrMik1__GCA_003435085.1/query_annotation.gff.gz
GCA_003546035.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Mixornis_gularis__Striped_tit-babbler__HLmixGul1__GCA_003546035.1/query_annotation.gff.gz
GCA_003692655.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Hirundo_rustica_rustica__Barn_swallow__HLhirRus1__GCA_003692655.1/query_annotation.gff.gz
GCA_003697955.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Calidris_pygmaea__Spoon-billed_sandpiper__HLcalPyg1__GCA_003697955.1/query_annotation.gff.gz
GCA_003713215.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Paradisaea_rubra__red_bird_of_paradise__HLparRub1__GCA_003713215.1/query_annotation.gff.gz
GCA_003713265.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Paradisaea_raggiana__Raggiana_bird_of_paradise__HLparRag1__GCA_003713265.1/query_annotation.gff.gz
GCA_003713285.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Diphyllodes_magnificus__Magnificent_bird_of_paradise__HLdipMag1__GCA_003713285.1/query_annotation.gff.gz
GCA_003713295.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Parotia_lawesii__Lawess_parotia__HLparLaw1__GCA_003713295.1/query_annotation.gff.gz
GCA_003713305.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Cicinnurus_regius__king_bird_of_paradise__HLcicReg1__GCA_003713305.1/query_annotation.gff.gz
GCA_003829775.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Junco_hyemalis__dark-eyed_junco__HLjunHye1__GCA_003829775.1/query_annotation.gff.gz
GCA_003945595.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Pipra_filicauda__Wire-tailed_manakin__HLpipFil1__GCA_003945595.1/query_annotation.gff.gz
GCA_003945725.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Corapipo_altera__White-ruffed_manakin__HLcorAlt1__GCA_003945725.1/query_annotation.gff.gz
GCA_003947215.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Amazona_collaria__yellow-billed_parrot__HLamaCol1__GCA_003947215.1/query_annotation.gff.gz
GCA_003957555.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Calypte_anna__Annas_hummingbird__HLcalAnn5__GCA_003957555.1/query_annotation.gff.gz
GCA_003957565.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Taeniopygia_guttata__zebra_finch__HLtaeGut4__GCA_003957565.2/query_annotation.gff.gz
GCA_003984885.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Neopelma_chrysocephalum__saffron-crested_tyrant-manakin__HLneoChr1__GCA_003984885.2/query_annotation.gff.gz
GCA_003993805.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Himantopus_himantopus_leucocephalus__black-winged_stilt__HLhimHim1__GCA_003993805.1/query_annotation.gff.gz
GCA_004023745.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Recurvirostra_avosetta__Pied_Avocet__HLrecAvo1__GCA_004023745.1/query_annotation.gff.gz
GCA_004027225.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Strigops_habroptila__Kakapo__HLstrHab1__GCA_004027225.1/query_annotation.gff.gz
GCA_004143745.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Phasianus_colchicus__Ring-necked_pheasant__HLphaCol1__GCA_004143745.1/query_annotation.gff.gz
GCA_004360235.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Grus_nigricollis__black-necked_crane__HLgruNig1__GCA_004360235.1/query_annotation.gff.gz
GCA_005519975.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Pavo_cristatus__Indian_peafowl__HLpavCri1__GCA_005519975.1/query_annotation.gff.gz
GCA_005870125.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Lonchura_striata_domestica__Bengalese_finch__HLlonStr2__GCA_005870125.1/query_annotation.gff.gz
GCA_005890655.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Centrocercus_minimus__Gunnison_sage-grouse__HLcenMin1__GCA_005890655.1/query_annotation.gff.gz
GCA_006130075.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Branta_canadensis__Canada_goose__HLbraCan1__GCA_006130075.1/query_annotation.gff.gz
GCA_006229135.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Anser_indicus__Bar-headed_goose__HLansInd1__GCA_006229135.1/query_annotation.gff.gz
GCA_007252995.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Zosterops_borbonicus__Reunion_grey_white_eye__HLzosBor1__GCA_007252995.1/query_annotation.gff.gz
GCA_007556475.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Zosterops_pallidus__pale_white-eye__HLzosPal1__GCA_007556475.1/query_annotation.gff.gz
GCA_008658365.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Alca_torda__razorbill__HLalcTor1__GCA_008658365.1/query_annotation.gff.gz
GCA_008692595.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Colinus_virginianus__northern_bobwhite__HLcolVir2__GCA_008692595.1/query_annotation.gff.gz
GCA_008694505.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Cyanoderma_ruficeps__rufous-capped_babbler__HLcyaRuf1__GCA_008694505.1/query_annotation.gff.gz
GCA_008711295.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Charadrius_alexandrinus__Kentish_plover__HLchaAle1__GCA_008711295.1/query_annotation.gff.gz
GCA_008921705.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Burhinus_oedicnemus__Eurasian_thick-knee__HLburOed1__GCA_008921705.1/query_annotation.gff.gz
GCA_009194515.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Cairina_moschata_domestica__Muscovy_Duck__HLcaiMos1__GCA_009194515.1/query_annotation.gff.gz
GCA_009650955.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Corvus_moneduloides__New_Caledonian_crow__HLcorMon1__GCA_009650955.1/query_annotation.gff.gz
GCA_009690805.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Hemignathus_wilsoni__Akiapolaau__HLhemWil1__GCA_009690805.1/query_annotation.gff.gz
GCA_009741485.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Malurus_cyaneus_samueli__Superb_fairywren__HLmalCya1__GCA_009741485.1/query_annotation.gff.gz
GCA_009764595.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Geothlypis_trichas__common_yellowthroat__HLgeoTri1__GCA_009764595.1/query_annotation.gff.gz
GCA_009769465.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Tauraco_erythrolophus__red-crested_turaco__HLtauEry1__GCA_009769465.1/query_annotation.gff.gz
GCA_009769525.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Pterocles_gutturalis__yellow-throated_sandgrouse__HLpteGut1__GCA_009769525.1/query_annotation.gff.gz
GCA_009769605.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Bucorvus_abyssinicus__Abyssinian_ground-hornbill__HLbucAby1__GCA_009769605.1/query_annotation.gff.gz
GCA_009769625.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Cygnus_olor__mute_swan__HLcygOlo1__GCA_009769625.1/query_annotation.gff.gz
GCA_009792885.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Eremophila_alpestris_peregrina__horned_lark__HLereAlp1__GCA_009792885.1/query_annotation.gff.gz
GCA_009806455.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Tetrax_tetrax__Little_bustard__HLtetTet1__GCA_009806455.1/query_annotation.gff.gz
GCA_009812075.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Sialia_sialis__eastern_bluebird__HLsiaSia1__GCA_009812075.1/query_annotation.gff.gz
GCA_009819595.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Merops_nubicus__carmine_bee-eater__HLmerNub1__GCA_009819595.1/query_annotation.gff.gz
GCA_009819605.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Sterna_hirundo__Common_tern__HLsteHir1__GCA_009819605.1/query_annotation.gff.gz
GCA_009819655.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Sylvia_atricapilla__blackcap__HLsylAtr1__GCA_009819655.1/query_annotation.gff.gz
GCA_009819775.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Phoenicopterus_ruber_ruber__American_flamingo__HLphoRub1__GCA_009819775.1/query_annotation.gff.gz
GCA_009819795.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Aythya_fuligula__tufted_duck__HLaytFul1__GCA_009819795.1/query_annotation.gff.gz
GCA_009819825.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Cariama_cristata__Red-legged_seriema__HLcarCri1__GCA_009819825.1/query_annotation.gff.gz
GCA_009819885.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Catharus_ustulatus__Swainsons_thrush__HLcatUst1__GCA_009819885.1/query_annotation.gff.gz
GCA_009829145.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Chiroxiphia_lanceolata__lance-tailed_manakin__HLchiLan1__GCA_009829145.1/query_annotation.gff.gz
GCA_009867205.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Aratinga_weddellii__Weddells_conure__HLaraWed1__GCA_009867205.1/query_annotation.gff.gz
GCA_009867235.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Psittacus_erithacus__grey_parrot__HLpsiEri1__GCA_009867235.1/query_annotation.gff.gz
GCA_009867315.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Psittacus_timneh__Timneh_parrot__HLpsiTim1__GCA_009867315.1/query_annotation.gff.gz
GCA_009936445.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Anodorhynchus_hyacinthinus__hyacinth_macaw__HLanoHya1__GCA_009936445.1/query_annotation.gff.gz
GCA_010014725.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Ara_chloropterus__red-and-green_macaw__HLaraChl1__GCA_010014725.1/query_annotation.gff.gz
GCA_010014805.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Ara_ararauna__blue-and-yellow_macaw__HLaraAra1__GCA_010014805.1/query_annotation.gff.gz
GCA_010014865.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Pyrrhura_frontalis__maroon-bellied_parakeet__HLpyrFro1__GCA_010014865.1/query_annotation.gff.gz
GCA_010014875.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Psitteuteles_goldiei__Goldies_lorikeet__HLpsiGol1__GCA_010014875.1/query_annotation.gff.gz
GCA_010014925.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Lorius_garrulus__chattering_lory__HLlorGar1__GCA_010014925.1/query_annotation.gff.gz
GCA_010014965.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Pyrrhura_griseipectus__Gray-breasted_parakeet__HLpyrGri1__GCA_010014965.1/query_annotation.gff.gz
GCA_010015045.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Cacatua_leadbeateri__Major_Mitchells_cockatoo__HLcacLea1__GCA_010015045.1/query_annotation.gff.gz
GCA_010015965.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Ara_militaris__military_macaw__HLaraMil1__GCA_010015965.1/query_annotation.gff.gz
GCA_010076225.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Spheniscus_magellanicus__Magellanic_penguin__HLsphMag1__GCA_010076225.1/query_annotation.gff.gz
GCA_010076325.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Spheniscus_humboldti__Humboldts_penguin__HLsphHum1__GCA_010076325.1/query_annotation.gff.gz
GCA_010077915.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Spheniscus_mendiculus__Galapagos_penguin__HLsphMen1__GCA_010077915.1/query_annotation.gff.gz
GCA_010077935.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Spheniscus_demersus__jackass_penguin__HLsphDem1__GCA_010077935.1/query_annotation.gff.gz
GCA_010078415.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Pygoscelis_antarcticus__chinstrap_penguin__HLpygAnt1__GCA_010078415.1/query_annotation.gff.gz
GCA_010078445.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Eudyptes_sclateri__Erect-crested_penguin__HLeudScl1__GCA_010078445.1/query_annotation.gff.gz
GCA_010078485.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Megadyptes_antipodes_antipodes__Yellow-eyed_penguin__HLmegAnt1__GCA_010078485.1/query_annotation.gff.gz
GCA_010078495.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Eudyptula_novaehollandiae__Australian_little_penguin__HLeudNov1__GCA_010078495.1/query_annotation.gff.gz
GCA_010080355.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Eudyptula_minor__Little_blue_penguin__HLeudMin1__GCA_010080355.1/query_annotation.gff.gz
GCA_010080465.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Eudyptula_albosignata__White-flippered_penguin__HLeudAlb1__GCA_010080465.1/query_annotation.gff.gz
GCA_010082375.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Eudyptes_moseleyi__Northern_rockhopper_penguin__HLeudMos1__GCA_010082375.1/query_annotation.gff.gz
GCA_010084205.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Eudyptes_chrysolophus__Macaroni_penguin__HLeudChy1__GCA_010084205.1/query_annotation.gff.gz
GCA_010085315.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Eudyptes_robustus__Snares_penguin__HLeudRob1__GCA_010085315.1/query_annotation.gff.gz
GCA_010085335.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Eudyptes_pachyrhynchus__Fiordland_penguin__HLeudPac1__GCA_010085335.1/query_annotation.gff.gz
GCA_010085355.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Eudyptes_chrysocome__Rockhopper_penguin__HLeudChr1__GCA_010085355.1/query_annotation.gff.gz
GCA_010085365.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Eudyptes_filholi__Southern_rockhopper_penguin__HLeudFil1__GCA_010085365.1/query_annotation.gff.gz
GCA_010087175.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Aptenodytes_patagonicus__king_penguin__HLaptPat1__GCA_010087175.1/query_annotation.gff.gz
GCA_010090195.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Pygoscelis_papua__Gentoo_penguin__HLpygPap1__GCA_010090195.1/query_annotation.gff.gz
GCA_010303855.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Bubo_bubo__Eurasian_eagle-owl__HLbubBub1__GCA_010303855.1/query_annotation.gff.gz
GCA_010312235.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Buteo_japonicus__Eastern_buzzard__HLbutJap1__GCA_010312235.1/query_annotation.gff.gz
GCA_010332995.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Falco_tinnunculus__common_kestrel__HLfalTin1__GCA_010332995.1/query_annotation.gff.gz
GCA_010365825.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Otus_sunia__Oriental_scops-owl__HLotuSun1__GCA_010365825.1/query_annotation.gff.gz
GCA_011004875.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Balearica_regulorum_gibbericeps__East_African_grey_crowned-crane__HLbalRegGib2__GCA_011004875.1/query_annotation.gff.gz
